CLEAR_BUFF:,1,02/12/2024 16:44:16
SET_BAUD:,9600,02/12/2024 16:44:19
SET_PORT:,COM6,02/12/2024 16:44:21
SERIAL:,1,02/12/2024 16:44:22
SELECT_CH:,1,02/12/2024 16:44:26
SOURCE_VOLT:,12,02/12/2024 16:44:26
SOURCE_CURR:,0.5500,02/12/2024 16:44:28
SOURCE_CURR:,0.6000,02/12/2024 16:44:28
SOURCE_CURR:,0.6500,02/12/2024 16:44:28
SOURCE_CURR:,0.7000,02/12/2024 16:44:28
SOURCE_CURR:,0.7500,02/12/2024 16:44:28
SOURCE_CURR:,0.8000,02/12/2024 16:44:28
SOURCE_CURR:,0.8500,02/12/2024 16:44:28
SOURCE_CURR:,0.9000,02/12/2024 16:44:28
SOURCE_CURR:,0.9500,02/12/2024 16:44:28
SOURCE_CURR:,1.0000,02/12/2024 16:44:28
DC_OUTPUT:,1,02/12/2024 16:44:32
OUT_CURR:,0.5000,02/12/2024 16:44:38
OUT_CURR:,0.6800,02/12/2024 16:44:58
READ_ALL:,1,02/12/2024 16:45:00
TIMER:,1,02/12/2024 16:45:00
CLEAR_BUFF:,1,02/12/2024 16:45:02
DC_OUTPUT:,0,02/12/2024 16:46:02
