CLEAR_BUFF:,1,27/11/2024 17:28:25
SET_BAUD:,9600,27/11/2024 17:28:27
SET_PORT:,COM6,27/11/2024 17:28:29
SERIAL:,1,27/11/2024 17:28:30
SERIAL:,0,27/11/2024 17:28:37
SERIAL:,1,27/11/2024 17:28:50
SF:,1.50,27/11/2024 17:28:57
SF:,1.00,27/11/2024 17:29:05
SELECT_CH:,1,27/11/2024 17:29:14
SOURCE_VOLT:,12,27/11/2024 17:29:16
SOURCE_CURR:,0.5500,27/11/2024 17:29:20
SOURCE_CURR:,0.6000,27/11/2024 17:29:20
SOURCE_CURR:,0.6500,27/11/2024 17:29:20
SOURCE_CURR:,0.6500,27/11/2024 17:29:21
SOURCE_CURR:,0.7000,27/11/2024 17:29:21
RAMP_ENABLE:,1,27/11/2024 17:29:30
OUT_CURR:,0.0500,27/11/2024 17:29:30
OUT_CURR:,0.1000,27/11/2024 17:29:33
OUT_CURR:,0.1500,27/11/2024 17:29:33
OUT_CURR:,0.2000,27/11/2024 17:29:34
DC_OUTPUT:,1,27/11/2024 17:29:38
OUT_CURR:,0.2500,27/11/2024 17:29:45
READ_ALL:,1,27/11/2024 17:29:51
TIMER:,1,27/11/2024 17:29:51
CLEAR_BUFF:,1,27/11/2024 17:30:05
CLEAR_BUFF:,1,27/11/2024 17:30:19
CLEAR_BUFF:,1,27/11/2024 17:31:19
TIMER:,0,27/11/2024 17:32:59
READ_ALL:,0,27/11/2024 17:32:59
EXPORT_GRAPH:,1,27/11/2024 17:33:01
OUT_CURR:,0.2000,27/11/2024 17:33:32
READ_ALL:,1,27/11/2024 17:33:36
TIMER:,1,27/11/2024 17:33:36
OUT_CURR:,0.1500,27/11/2024 17:33:53
OUT_CURR:,0.1000,27/11/2024 17:34:13
CLEAR_BUFF:,1,27/11/2024 17:34:35
OUT_CURR:,0.1500,27/11/2024 17:35:01
OUT_CURR:,0.1500,27/11/2024 17:35:02
OUT_CURR:,0.1500,27/11/2024 17:35:05
OUT_CURR:,0.1500,27/11/2024 17:35:07
OUT_CURR:,0.1500,27/11/2024 17:35:11
OUT_CURR:,0.2050,27/11/2024 17:35:17
TIMER:,0,27/11/2024 17:35:22
READ_ALL:,0,27/11/2024 17:35:22
DC_OUTPUT:,0,27/11/2024 17:35:26
DC_OUTPUT:,1,27/11/2024 17:35:27
OUT_CURR:,0.2500,27/11/2024 17:35:33
OUT_CURR:,0.2500,27/11/2024 17:35:34
DC_OUTPUT:,0,27/11/2024 17:36:04
DC_OUTPUT:,1,27/11/2024 17:36:05
OUT_CURR:,0.3000,27/11/2024 17:36:12
CLEAR_BUFF:,1,27/11/2024 17:36:20
READ_ALL:,1,27/11/2024 17:36:20
TIMER:,1,27/11/2024 17:36:20
TIMER:,0,27/11/2024 17:37:17
READ_ALL:,0,27/11/2024 17:37:17
READ_ALL:,1,27/11/2024 17:37:18
TIMER:,1,27/11/2024 17:37:18
CLEAR_BUFF:,1,27/11/2024 17:37:53
TIMER:,0,27/11/2024 17:39:34
READ_ALL:,0,27/11/2024 17:39:34
EXPORT_GRAPH:,1,27/11/2024 17:39:36
OUT_CURR:,0.3500,27/11/2024 17:39:57
CLEAR_BUFF:,1,27/11/2024 17:40:02
READ_ALL:,1,27/11/2024 17:40:12
TIMER:,1,27/11/2024 17:40:12
CLEAR_BUFF:,1,27/11/2024 17:40:14
TIMER:,0,27/11/2024 17:41:55
READ_ALL:,0,27/11/2024 17:41:55
EXPORT_GRAPH:,1,27/11/2024 17:41:57
OUT_CURR:,0.4000,27/11/2024 17:42:15
READ_ALL:,1,27/11/2024 17:42:36
TIMER:,1,27/11/2024 17:42:36
CLEAR_BUFF:,1,27/11/2024 17:42:43
EXPORT_GRAPH:,1,27/11/2024 17:44:33
OUT_CURR:,0.4500,27/11/2024 17:44:52
TIMER:,0,27/11/2024 17:44:59
READ_ALL:,0,27/11/2024 17:44:59
CLEAR_BUFF:,1,27/11/2024 17:45:05
READ_ALL:,1,27/11/2024 17:45:06
TIMER:,1,27/11/2024 17:45:06
TIMER:,0,27/11/2024 17:46:44
READ_ALL:,0,27/11/2024 17:46:44
EXPORT_GRAPH:,1,27/11/2024 17:46:46
OUT_CURR:,0.5000,27/11/2024 17:47:04
READ_ALL:,1,27/11/2024 17:47:07
TIMER:,1,27/11/2024 17:47:07
CLEAR_BUFF:,1,27/11/2024 17:47:48
TIMER:,0,27/11/2024 17:49:29
READ_ALL:,0,27/11/2024 17:49:29
EXPORT_GRAPH:,1,27/11/2024 17:49:31
OUT_CURR:,0.5500,27/11/2024 17:49:51
READ_ALL:,1,27/11/2024 17:49:53
TIMER:,1,27/11/2024 17:49:53
CLEAR_BUFF:,1,27/11/2024 17:50:26
EXPORT_GRAPH:,1,27/11/2024 17:52:07
TIMER:,0,27/11/2024 17:52:08
READ_ALL:,0,27/11/2024 17:52:08
EXPORT_GRAPH:,1,27/11/2024 17:52:23
OUT_CURR:,0.6000,27/11/2024 17:52:43
READ_ALL:,1,27/11/2024 17:52:48
TIMER:,1,27/11/2024 17:52:48
CLEAR_BUFF:,1,27/11/2024 17:53:15
TIMER:,0,27/11/2024 17:54:56
READ_ALL:,0,27/11/2024 17:54:56
EXPORT_GRAPH:,1,27/11/2024 17:54:57
OUT_CURR:,0.6500,27/11/2024 17:55:15
READ_ALL:,1,27/11/2024 17:55:17
TIMER:,1,27/11/2024 17:55:17
CLEAR_BUFF:,1,27/11/2024 17:55:48
TIMER:,0,27/11/2024 17:57:29
READ_ALL:,0,27/11/2024 17:57:29
EXPORT_GRAPH:,1,27/11/2024 17:57:30
OUT_CURR:,0.7000,27/11/2024 17:57:49
READ_ALL:,1,27/11/2024 17:57:51
TIMER:,1,27/11/2024 17:57:51
CLEAR_BUFF:,1,27/11/2024 17:58:29
TIMER:,0,27/11/2024 18:00:11
READ_ALL:,0,27/11/2024 18:00:11
EXPORT_GRAPH:,1,27/11/2024 18:00:13
DC_OUTPUT:,0,27/11/2024 18:00:32
DC_OUTPUT:,1,27/11/2024 18:11:40
READ_ALL:,1,27/11/2024 18:11:41
TIMER:,1,27/11/2024 18:11:41
CLEAR_BUFF:,1,27/11/2024 18:11:46
CLEAR_BUFF:,1,27/11/2024 18:12:02
CLEAR_BUFF:,1,27/11/2024 18:13:45
TIMER:,0,27/11/2024 18:15:25
READ_ALL:,0,27/11/2024 18:15:25
EXPORT_GRAPH:,1,27/11/2024 18:15:27
OUT_CURR:,0.6550,27/11/2024 18:16:10
OUT_CURR:,0.6050,27/11/2024 18:16:16
OUT_CURR:,0.6500,27/11/2024 18:16:27
READ_ALL:,1,27/11/2024 18:16:30
TIMER:,1,27/11/2024 18:16:30
CLEAR_BUFF:,1,27/11/2024 18:17:05
TIMER:,0,27/11/2024 18:18:47
READ_ALL:,0,27/11/2024 18:18:47
EXPORT_GRAPH:,1,27/11/2024 18:18:49
OUT_CURR:,0.6000,27/11/2024 18:19:10
READ_ALL:,1,27/11/2024 18:19:13
TIMER:,1,27/11/2024 18:19:13
CLEAR_BUFF:,1,27/11/2024 18:19:41
TIMER:,0,27/11/2024 18:21:23
READ_ALL:,0,27/11/2024 18:21:23
EXPORT_GRAPH:,1,27/11/2024 18:21:25
OUT_CURR:,0.5500,27/11/2024 18:21:48
READ_ALL:,1,27/11/2024 18:21:56
TIMER:,1,27/11/2024 18:21:56
CLEAR_BUFF:,1,27/11/2024 18:22:16
TIMER:,0,27/11/2024 18:23:58
READ_ALL:,0,27/11/2024 18:23:58
EXPORT_GRAPH:,1,27/11/2024 18:24:00
OUT_CURR:,0.5000,27/11/2024 18:24:03
READ_ALL:,1,27/11/2024 18:24:22
TIMER:,1,27/11/2024 18:24:22
CLEAR_BUFF:,1,27/11/2024 18:24:50
TIMER:,0,27/11/2024 18:26:32
READ_ALL:,0,27/11/2024 18:26:32
EXPORT_GRAPH:,1,27/11/2024 18:26:33
OUT_CURR:,0.4500,27/11/2024 18:26:36
READ_ALL:,1,27/11/2024 18:27:00
TIMER:,1,27/11/2024 18:27:00
CLEAR_BUFF:,1,27/11/2024 18:27:24
TIMER:,0,27/11/2024 18:29:06
READ_ALL:,0,27/11/2024 18:29:06
EXPORT_GRAPH:,1,27/11/2024 18:29:07
OUT_CURR:,0.4000,27/11/2024 18:29:12
READ_ALL:,1,27/11/2024 18:29:33
TIMER:,1,27/11/2024 18:29:33
